ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Label
124,0.16739208528817928,-0.017460555177563043,-0.00449510423108497,-0.005369894162309302,-0.07895532434847659,-0.047451646431236214,0.07101604430851499,0.14270756891676922,-0.02378376119490996,-0.25004499876196074,2
138,0.16743841396760623,-0.02479323120286707,-0.076354814677051,-0.054453334619177125,-0.005182078689484411,0.11045403392677275,0.1413099309829641,0.29803289280570533,-0.09673743574952456,0.1274458360230478,2
36,-0.07430413779729896,0.16206410652254669,-0.07463908234539836,0.07038468368897802,-0.029102504355299704,0.019870782698573626,0.002496960921626327,0.0036343206164998173,0.011963472144197832,-0.08711567769934274,1
153,0.1268140818724923,-0.013900170771853586,-0.12236842871792046,-0.33632850632383543,-0.08300836880284918,0.5940311978443784,-0.3864525752823201,0.06443254415309342,-0.023602129237242947,0.01627784252913117,2
4,-0.08458546930010738,0.11068644985643175,0.013316529518238035,0.03217047893583555,-0.047059347306349454,-0.016518957452517084,-0.03398003728077299,-0.059785269233737455,-0.05239084107404461,-0.012759159949560886,1
174,0.09772520044018373,-0.0017946474392060608,-0.019266653269602665,-0.035608654674941204,-0.06784836774048611,-0.00048294341069070096,-0.023033033282479246,0.06812752527731814,-0.045823039646988646,-0.056078710685290106,2
118,0.07199787210533114,-0.006451068032141601,0.09826785506879612,0.047630191337285493,-0.02809640332640713,0.03920101832963625,-0.010301065176573488,0.04346955168716186,-0.0002345398717011609,-0.04522085117290558,2
71,-0.05975574622602734,0.03217398137808527,-0.01806309298349913,0.006318321484826252,0.03620235757194197,0.01723276417932629,0.02457411245137801,0.014728658914398772,-0.016204914876919482,0.04196559242228734,1
188,0.025224856618462483,0.003987316528859753,0.019208290139305795,-0.10102791060128127,-0.020538371099265488,-0.09795062342577525,-0.07670799636398029,-0.011612153808353199,-0.04867808545153198,0.01607156615748249,2
98,-0.4360372673260769,-0.38661220486729003,-0.07305693924418477,0.07987829845992331,-0.16253469066658943,0.06380781838162522,0.06531607244870763,-0.017028488500314645,0.01771870277790804,-0.018026319836319186,1
120,0.13081047680759597,-0.018397935678236357,-0.0032756060080417716,-0.007224209643290278,-0.05877842753623372,-0.05709222836463169,0.03561306266915253,0.06805572205098472,-0.044403973836073043,-0.22203655020197421,2
140,0.027782999680241678,0.02263515630287451,-0.059010388313830535,-0.13096416712151687,0.07570569614016695,-0.013130929850468627,0.04749444244456616,-0.1255937858009218,0.022178596495411373,0.08291041096911568,2
139,0.12130555148530624,-0.030997927592900477,-0.03095475883960712,-0.03688727086351826,-0.0451268531143853,-0.08049441254510743,-0.009114931302920841,0.01713452823836011,0.10145478296219813,-0.030943734768453298,2
136,0.1213839182398468,-0.019127614686863675,0.3222692984371938,0.10436743523374659,0.06397187445246005,0.14320654932807284,0.06486894161260258,0.03944522529573089,0.1861913866020489,-0.014286697299385986,2
131,0.3959833165469586,-0.24889266947209557,-0.18013954722648975,0.44243267224816324,0.11084821210065361,0.07292706556585103,-0.10649176949599692,-0.2028515746914784,0.008763847787967419,0.11105970382162608,2
191,0.4132314313617039,-0.2535759836780027,-0.1621175219682404,0.43339150157421474,0.102713108711086,0.05722092204982414,-0.03638152403586854,-0.15143244605938988,-0.06453404026026795,0.01635245765487097,2
62,-0.004734487652382579,0.060857864449359526,0.008291426309317972,-0.05302391836167701,-0.0025566921122182544,-0.05023221183900284,0.042073901036408186,-0.02794255045513977,-0.10382748591582308,0.1924361419181455,1
43,-0.038943100851908045,0.13224457747176876,-0.013177975061772297,0.04044655217924189,-0.02043755297983062,-0.014419705737899467,-0.011746912096422611,-0.01458643574402106,-0.01634136567809193,-0.039349857491473905,1
66,0.026161959785937355,-0.0045876252262589835,0.05503496858687684,-0.06591231316709982,0.002606521644555174,-0.02112891201837198,-0.03449370478664714,-0.12859582421571572,-0.10945400630427334,-0.0679423283631171,1
185,0.18753453862396294,-0.04187177093835232,-0.09772183753259757,0.015963030305945956,-0.00640596788560414,0.07212880876445035,0.2578092652844638,0.302808020840054,-0.052355791674294085,-0.07264222561097436,2
130,0.3250566765830499,-0.21856138439732173,-0.11391726554022652,0.3492147523144312,0.05637409549489185,-0.01004746072517588,-0.15514724009404576,-0.18220097889568979,0.09644256686166851,0.043194329942188546,2
69,-0.152169146186132,-0.0821640150398517,-0.07668671797649587,-0.09492345772594636,0.4051011440312704,-0.10751540604084402,-0.13554378122113506,0.08467658207885012,-0.005302844698787974,-0.045402627135438425,1
18,-0.07348170546124373,0.06271949111924131,-0.02678056724077817,0.0099555123014443,0.013859605326957257,0.0009517398568144384,0.016730785330898015,-0.039869492790959964,-0.04331139308139783,0.10116291279914988,1
168,0.038037564768097165,0.010431338151619875,-0.110802966344212,-0.26102138308086076,0.11189319097642732,0.04265944875269085,0.2941099320346472,-0.24056143348725226,0.40504824633279085,0.014758529397341841,2
182,0.08346531642989026,0.025959070675345964,0.017148061073955213,-0.0274466473211272,-0.09402002922389649,-0.061303290082849786,-0.036307435475697356,0.09421154557182308,-0.006330138416153466,-0.015297724624144818,2
152,0.037357246670569964,0.02883978357862475,-0.02215432236706441,-0.10979432723330625,-0.026902692812261136,-0.03847474599809058,0.06638811431753179,-0.019041159900759313,0.04504899836445674,-0.06021267886192075,2
106,0.07320838534473874,-0.0001968016867465348,-0.03325590317199693,-0.1126013521591927,-0.08870307158624295,-0.13162418900258857,-0.05268963668355901,0.04025233831113836,0.03975292503940232,-0.062287671525502304,2
