ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Label
76,-0.02736392151823962,0.16333053742494805,-0.04993831804454293,0.06560741515822384,-0.06331983275720476,-0.02895506485383826,-0.013827661573777704,-0.0702002464411142,-0.02896311781051785,-0.1332189084561933,-0.03245797788758094,0.02925932191477507,-0.029338748001581906,-0.016348068921312797,-0.03785728591925317,-0.0923896453613022,0.09928107435910095,0.02007216586182828,-0.05773709324270467,-0.08697932332489362,1
28,-0.061199845787247575,0.051256415954617655,0.2751207509273367,0.10174074739439026,0.06205733198045407,0.09419990218383012,0.027091148669305228,0.07470349607491224,0.0007339858196124299,0.0711468335397994,-0.02914142299033316,-0.021959245378549694,0.03512244927607033,0.012539754234269757,0.14409771884199915,-0.01923721543521813,-0.0061466840053060415,-0.00931516705211131,0.01426455203737812,0.10080830676691982,1
102,0.084796659883064,-0.022968873580374062,-0.015988114731706964,-0.0825825128562613,-0.03521911561870399,-0.10004430176663955,-0.026318602644351093,-0.19260962435814352,0.08536558330965341,-0.2065253477971169,0.1350159337461474,-0.20762504370124582,-0.07736041481808148,-0.03364441205948734,-0.06126735591491381,0.059766531318524135,0.4483072026477375,-0.19471176164152706,-0.051643255581116064,-0.1326633013781094,2
132,0.20617479421220578,-0.06471197183458825,-0.060952217842941636,0.04431656430435981,-0.05268406408045836,-0.020173926858814258,0.11353561375969806,0.17184831382968888,0.1730948143359717,-0.1053183291583504,0.1367883540318871,-0.10975982573897274,-0.18047790749229584,-0.045982362167359514,-0.011468488712188139,0.034094866592720825,-0.04030180309453022,-0.01839201261287448,0.14808823850354225,0.07301415764294596,2
164,0.06759130223251754,-0.0014602296058346858,-0.006996681745748228,-0.0985966329886376,-0.04678408218940368,-0.06936183369410352,-0.00596522505416499,-0.06365646601788821,0.02608577833442048,-0.07597873831001312,0.004090705568742976,-0.07344703183486194,0.018399472416026737,0.0029727744857747443,0.01550505129362512,-0.09521884877341057,0.13942336816867545,-0.10482816680731681,-0.12773963174779684,-0.09987448710260592,2
8,-0.03937821075116661,-0.009286838646244234,0.32594537521484784,0.11225058638810291,0.06464145727967475,0.08595558810138886,0.0369571879668243,0.08432698288312333,-0.02119258957463703,0.023941607511308388,0.032640316663295484,-0.13504068941935898,0.0015066802240824534,0.018530433872816374,0.03385597831942362,0.06377341671434476,0.004384240105634909,-0.01462415119530487,0.06727171755248894,-0.05888099543641779,1
14,0.03372449876295078,-0.00047480465887917843,0.41895357446269543,0.1385576819303101,0.025493790015175127,0.09509033416859151,0.03532097570161591,0.08306351147696148,-0.018937492949484068,-0.051243399599487045,0.015467359166710338,-0.008842992428162768,0.014256757562970731,0.05562894342597411,-0.1883705687568399,0.06557521130358816,0.03339663571451131,-0.02995977591405498,0.0030989554154887498,-0.18935321372907127,1
95,-0.12614415440346405,0.05674067170719112,0.05895186199233508,0.03699589309119791,0.005848187118563178,-0.012145196228933376,-0.053870672082155055,-0.06245816645919247,-0.014236270025827797,0.010120758559708872,-0.008900362502825247,-0.008403114915048185,0.00854923068092334,-0.03200360495463622,0.1308969409163929,-0.0814605648515966,-0.005651468201889324,0.013957020577232944,-0.059879124522196826,0.08028769814708013,1
9,-0.006479047399045686,0.03249168335961919,0.39097458688738984,0.1313065094282217,-0.0037957603786785282,0.07345852034686173,-0.006240348327404425,0.07673702540142183,0.01870271073510423,-0.023722957425317052,0.03584988254105222,-0.04297093826436651,0.03749628538607049,0.033807542416309365,-0.14028275801890813,0.03711861656571285,-0.02115422207285851,-0.00037759822596182687,0.030513480938034878,-0.17861777593622793,1
125,0.011311477534882083,0.015047045712183462,-0.04710259136405898,-0.1149164788800248,0.08146976188748728,-0.01699449157077387,0.031534016798428474,-0.1182945398076887,-0.0584826241348266,0.058692840910473734,0.011773159854823525,0.01650659636178379,-0.10799355379554794,0.41931466576265,0.13502472823639283,0.14163974021894957,-0.06032019087790966,0.040332348663323386,0.08518453005843003,-0.1483965699501157,2
